,JE6 R1,JE6 R2,JE6 R3,JE6 R4,JE6 R5,J.TCPTP- R1,J.TCPTP- R2,J.TCPTP- R3,J.TCPTP- R4,J.PTPN22- R1,J.PTPN22- R2,J.PTPN22- R3,J.PTPN22- R5,J.SHP1- R1,J.SHP1- R2,J.SHP1- R3,J.SHP1- R4,J.SHP1- R5
914,165850000.0,196710000.0,229430000.0,191750000.0,216070000.0,151080000.0,165030000.0,202980000.0,167160000.0,189030000.0,151440000.0,139280000.0,173220000.0,237420000.0,250480000.0,243210000.0,257490000.0,258700000.0
915,12008000.0,16393030.0,17292574.0,19002000.0,16942580.0,12782000.0,14895942.0,16624326.0,14593000.0,21464000.0,16610820.0,14891816.0,17058906.0,14415514.0,14445608.0,14321010.0,9092200.0,14868592.0
916,15316000.0,25293000.0,17657000.0,12350000.0,14647000.0,10328000.0,10057000.0,16177000.0,11701000.0,10101000.0,12874000.0,11891000.0,12081000.0,10604000.0,9069100.0,10350000.0,6699200.0,10040000.0
917,73564000.0,77639000.0,92362000.0,82365000.0,81588000.0,139200000.0,171860000.0,201380000.0,163590000.0,79007000.0,71376000.0,75198000.0,73879000.0,170750000.0,184010000.0,185390000.0,198190000.0,179470000.0
918,45767000.0,51575000.0,55041000.0,48412000.0,46838000.0,38029000.0,48829000.0,53342000.0,48003000.0,44768000.0,37187000.0,34661000.0,48420000.0,44754000.0,46493000.0,45261000.0,51418000.0,49848000.0
919,9930800.0,8700700.0,42933000.0,11495000.0,17397461.0,12013087.0,13995063.0,20036312.0,15016883.0,11993000.0,11778000.0,13805783.0,18335230.0,15410077.0,18107499.0,16677892.0,17158868.0,18078597.0
920,70741000.0,87106000.0,120250000.0,82386000.0,93874000.0,75885000.0,84860000.0,107520000.0,92002000.0,97297000.0,89535000.0,82254000.0,98235000.0,87396000.0,103330000.0,87418000.0,98395000.0,98343000.0
921,133440000.0,158610000.0,171880000.0,140660000.0,158960000.0,141930000.0,163760000.0,190860000.0,172400000.0,183410000.0,154080000.0,142030000.0,173320000.0,151650000.0,172320000.0,169310000.0,179460000.0,169330000.0
922,62071000.0,59217840.0,58973410.0,59221840.0,58809420.0,58756980.0,58245900.0,58500550.0,54827000.0,58740980.0,59068960.0,59119180.0,58900970.0,59346720.0,60160000.0,59449380.0,59323610.0,59353830.0
923,191820000.0,206140000.0,290080000.0,231770000.0,248200000.0,193410000.0,201600000.0,249540000.0,218980000.0,233800000.0,190040000.0,191850000.0,239420000.0,227660000.0,236040000.0,212080000.0,229490000.0,263290000.0
924,52116000.0,61097000.0,85564000.0,50914000.0,63598000.0,37927000.0,54315000.0,70386000.0,59377000.0,69988000.0,73926000.0,70896000.0,79969000.0,58661000.0,63482000.0,63967000.0,47965000.0,58150000.0
925,16692000.0,29247000.0,31846000.0,20931000.0,31248000.0,18411000.0,27760000.0,36705000.0,27455000.0,31759000.0,33880000.0,25559000.0,35976000.0,25953000.0,42272000.0,30506000.0,35651000.0,31947000.0
926,23367000.0,17775000.0,21555000.0,17949000.0,24976000.0,15040000.0,16658000.0,21200000.0,17817000.0,20945000.0,20092000.0,14905000.0,24304000.0,26495000.0,28125000.0,26861000.0,37963000.0,28421000.0
927,72832000.0,82302000.0,88971000.0,74673000.0,83493000.0,65715000.0,74110000.0,93920000.0,71576000.0,78954000.0,64427000.0,61470000.0,81675000.0,94999000.0,103040000.0,99297000.0,115710000.0,110730000.0
928,29127000.0,33949000.0,44087000.0,34350000.0,39998000.0,34074000.0,41508000.0,49310000.0,43661000.0,38335000.0,41779000.0,37308000.0,38813000.0,45248000.0,46170000.0,42712000.0,52602000.0,43854000.0
929,6531400.0,6531400.0,6531400.0,6531400.0,6531400.0,6531400.0,6531400.0,6531400.0,6531400.0,6531400.0,6531400.0,6531400.0,6531400.0,6531400.0,6531400.0,6531400.0,6531400.0,6531400.0
930,15386000.0,11162000.0,12114000.0,12819000.0,12440000.0,12897000.0,10078000.0,13545000.0,12912000.0,13213000.0,11180000.0,11689000.0,14061000.0,13742000.0,14185000.0,12699000.0,11427000.0,12403000.0
931,21765000.0,27326720.0,23042000.0,29227000.0,23870000.0,16177000.0,21199000.0,26007000.0,17064000.0,34285000.0,45637000.0,19069000.0,29142000.0,27568000.0,30498000.0,31630000.0,32145000.0,41925000.0
932,54981000.0,49579000.0,62356000.0,54550000.0,54198000.0,42569000.0,50390000.0,56020000.0,54918000.0,50784000.0,46968000.0,55313000.0,54021000.0,55376000.0,57344000.0,60095000.0,64981000.0,60453000.0
933,39944470.0,40750000.0,50301000.0,41013000.0,46227000.0,33917000.0,37839000.0,45884220.0,40489000.0,47857730.0,56234000.0,41225280.0,46695980.0,37435000.0,42913000.0,41720910.0,43526000.0,39764000.0
934,61809000.0,66663000.0,76448000.0,77328000.0,74471000.0,68026000.0,68593000.0,81831000.0,83667000.0,91212000.0,83410000.0,72844000.0,78258000.0,70089000.0,81342000.0,79148000.0,87007000.0,88806000.0
935,72987000.0,63671000.0,94889000.0,59292000.0,50803000.0,55647000.0,61843000.0,49898000.0,68295000.0,77474000.0,63223000.0,73804000.0,80451000.0,72897000.0,81796000.0,76144000.0,58427000.0,77790000.0
936,58729000.0,67334000.0,82859000.0,60863000.0,75196000.0,58491000.0,65674000.0,82145000.0,69750000.0,90067000.0,87311000.0,68897000.0,86087000.0,60086000.0,68367000.0,66318000.0,59203000.0,69675000.0
937,13162000.0,9827000.0,15186000.0,11780000.0,9826700.0,8405400.0,10116000.0,7710400.0,11614000.0,14026000.0,7468300.0,6210500.0,6801500.0,14116000.0,10819000.0,8885100.0,19136000.0,5710400.0
938,19800000.0,22303000.0,23699000.0,14513000.0,21107000.0,26529000.0,29193000.0,36707000.0,31791000.0,26706000.0,20756000.0,25397000.0,26001000.0,21712000.0,30847000.0,19254000.0,20093000.0,22003000.0
939,34746000.0,43393000.0,50664000.0,36920000.0,45915000.0,29789000.0,40597000.0,42234000.0,38377000.0,45907000.0,45229000.0,36830000.0,46084000.0,37447000.0,47593000.0,42668000.0,49335000.0,39674000.0
940,70749000.0,90480000.0,112640000.0,88449000.0,97655000.0,61901000.0,79477000.0,94393000.0,74563000.0,109740000.0,96986000.0,91320000.0,107190000.0,69733000.0,77931000.0,71031000.0,73541000.0,80591000.0
941,10392000.0,11882671.0,13659442.0,7724700.0,11591011.0,7139500.0,11284255.0,13213000.0,10348000.0,11960000.0,12599787.0,10623984.0,12736751.0,14556000.0,14585490.0,14215982.0,20601000.0,14271745.0
942,16372000.0,18895160.0,19532290.0,17621000.0,19025120.0,17572000.0,18763650.0,19656830.0,19311000.0,17456000.0,19017840.0,18914900.0,19398960.0,24068000.0,19822990.0,19968360.0,20485000.0,20230070.0
943,49649000.0,61200000.0,62646000.0,59973000.0,73733000.0,55440000.0,68523000.0,87157000.0,75860000.0,78275000.0,63161000.0,58944000.0,73269000.0,68803000.0,82465000.0,75454000.0,92047000.0,79088000.0
944,148260000.0,177580000.0,212260000.0,157740000.0,182810000.0,135490000.0,149020000.0,169350000.0,145520000.0,189050000.0,167460000.0,147320000.0,195750000.0,155980000.0,171450000.0,162530000.0,161490000.0,181080000.0
945,22802000.0,23658000.0,33906000.0,27520000.0,29271000.0,19587000.0,22065000.0,25572000.0,23772000.0,22873000.0,21475000.0,22796000.0,26208000.0,27294000.0,23595000.0,26597000.0,25259000.0,24676000.0
946,155586800.0,150678400.0,142264000.0,148574800.0,144367600.0,156989200.0,152782000.0,141562800.0,149977200.0,142264000.0,147172400.0,180830000.0,144367600.0,141562800.0,110710000.0,137355600.0,134550800.0,135953200.0
947,26875000.0,23804000.0,25113000.0,26724000.0,16603000.0,31883000.0,23637000.0,19259000.0,28359000.0,13805000.0,18258000.0,19515000.0,13653000.0,24520000.0,20590000.0,17947000.0,22391000.0,17644000.0
948,24685000.0,20113000.0,23121000.0,22805000.0,22375000.0,19348000.0,19302000.0,24906000.0,21038000.0,23258000.0,24863000.0,22547000.0,23623000.0,21627000.0,23392000.0,21083000.0,27855000.0,19105000.0
949,3155700.0,3804497.0,4032064.0,3153800.0,3945736.0,3673700.0,3723120.0,4088200.0,3435600.0,3955197.0,3916924.0,3732347.0,4012136.0,4854500.0,4153072.0,4118134.0,4347200.0,4183432.0
950,75835000.0,75622000.0,99061000.0,87206000.0,77400000.0,63284000.0,70268000.0,74488000.0,73316000.0,123600000.0,122510000.0,98930000.0,115810000.0,73856000.0,76913000.0,74971000.0,92226000.0,75764000.0
951,7247732.0,7279868.0,7269156.0,7279868.0,7263800.0,7290580.0,7531600.0,7285224.0,7338784.0,7279868.0,7258444.0,6996000.0,7247732.0,7290580.0,7295936.0,7290580.0,7306648.0,7279868.0
952,12976000.0,12397000.0,18242080.0,11352000.0,11090000.0,9900700.0,11238000.0,24633000.0,16448000.0,14680000.0,14165768.0,12346648.0,13881000.0,13504000.0,24272000.0,23368000.0,22083000.0,20848000.0
953,92009000.0,125550000.0,154640000.0,120250000.0,167150000.0,135820000.0,149470000.0,173770000.0,128610000.0,111170000.0,113750000.0,109740000.0,123550000.0,126380000.0,116820000.0,119130000.0,111050000.0,120440000.0
954,45950000.0,60756000.0,85356000.0,53768000.0,70087000.0,55045000.0,56135000.0,75853000.0,75036000.0,66206000.0,68966000.0,52462000.0,60173000.0,47395000.0,59702000.0,61811000.0,58416000.0,68804000.0
955,41253000.0,44888000.0,42975000.0,43353000.0,41753000.0,37195000.0,43279000.0,55339000.0,39874000.0,48349000.0,41563000.0,37410000.0,42247000.0,46651000.0,54698000.0,48595000.0,52046000.0,47849000.0
956,14414000.0,18290000.0,9533400.0,16288000.0,18119000.0,19266794.0,16069000.0,17813000.0,19915000.0,17008000.0,19478000.0,17622000.0,32102000.0,35695000.0,20201000.0,19780000.0,11353000.0,18917000.0
957,11771470.0,11597910.0,11940370.0,11004000.0,10373000.0,11738370.0,11780040.0,12195550.0,11833520.0,12381130.0,12236000.0,12104880.0,14065000.0,11656090.0,11937730.0,11820000.0,11912360.0,11985850.0
958,2106300000.0,2679600000.0,3356000000.0,2713400000.0,3013600000.0,2379900000.0,2342600000.0,2781200000.0,2272300000.0,2509500000.0,3097000000.0,2684500000.0,2866900000.0,2031800000.0,2533900000.0,2768200000.0,1929800000.0,2766700000.0
959,15082000.0,11643300.0,13477000.0,10393000.0,11794000.0,10221000.0,10927031.0,11888000.0,11330292.0,11846661.0,11525144.0,11518094.0,12052553.0,11138644.0,10977534.0,11009858.0,11264567.0,9305300.0
960,28364000.0,41155000.0,29649000.0,36961000.0,41748000.0,120010000.0,36857000.0,40421000.0,36194000.0,40207000.0,25922000.0,26499000.0,43466000.0,35125000.0,33630000.0,34274000.0,36004000.0,41330000.0
961,44976000.0,44394000.0,56960000.0,47155000.0,53872000.0,39427000.0,48673000.0,56914000.0,54033000.0,94464000.0,66226000.0,52334000.0,62316000.0,50950000.0,47078000.0,51971000.0,58005000.0,51942000.0
962,98667000.0,123070000.0,100030000.0,102440000.0,139390000.0,89095000.0,123440000.0,131440000.0,116650000.0,135830000.0,156050000.0,129340000.0,139320000.0,110110000.0,108890000.0,113420000.0,95349000.0,128610000.0
963,12593000.0,12078000.0,11337000.0,14050000.0,10179000.0,14563000.0,10872000.0,12366000.0,12584000.0,11558000.0,7189900.0,7455400.0,8664100.0,14744000.0,16928000.0,15096000.0,20760000.0,18171000.0
964,138970000.0,187460000.0,200900000.0,169610000.0,185980000.0,115200000.0,136160000.0,181150000.0,137330000.0,157640000.0,147790000.0,110790000.0,138590000.0,112330000.0,161020000.0,127590000.0,137410000.0,145310000.0
965,60432000.0,62913000.0,83981000.0,81528000.0,81197000.0,58074000.0,61380000.0,102200000.0,68510000.0,101070000.0,71970000.0,58120000.0,87997000.0,79072000.0,83560000.0,74621000.0,80628000.0,87464000.0
966,34686000.0,46722000.0,42032000.0,36265000.0,39571000.0,18446000.0,19228000.0,25209000.0,19245000.0,29038000.0,33873000.0,33330000.0,36335000.0,30795000.0,37017000.0,37319000.0,40246000.0,37809000.0
967,39157000.0,42256520.0,44313420.0,42414000.0,43472660.0,23972000.0,38250580.0,44450570.0,36686000.0,47786000.0,42425720.0,38370900.0,43116610.0,45852000.0,43828750.0,43093680.0,49030000.0,42870360.0
968,6475800.0,7640989.0,7686790.0,8004000.0,7652916.0,6318100.0,7589263.0,7763493.0,8911000.0,7167600.0,7493245.0,7311750.0,7540135.0,7511300.0,7704675.0,7647969.0,7922200.0,7624532.0
969,4473600.0,534180.0,829990.0,8496000.0,1524630.0,1707800.0,756070.0,877350.0,2113100.0,4496400.0,992290.0,1957408.5,990250.0,3914600.0,1473904.8,1538744.1,4233400.0,1038000.0
970,327130000.0,401650000.0,472660000.0,427120000.0,422280000.0,244290000.0,287570000.0,328710000.0,304390000.0,377460000.0,367950000.0,347010000.0,385890000.0,324440000.0,351830000.0,367190000.0,335150000.0,371390000.0
971,3337700.0,3723070.0,4150183.0,4969500.0,3463800.0,3087800.0,3164300.0,3783200.0,4699775.0,8046000.0,1451900.0,3533700.0,3655900.0,8079100.0,2997200.0,3752000.0,5450810.0,3181900.0
972,9069600.0,8827500.0,10985000.0,10454000.0,11226000.0,7234700.0,7829700.0,10222000.0,10057000.0,11011000.0,9470900.0,7250200.0,9377400.0,10557000.0,9910400.0,9562900.0,12022000.0,9867000.0
973,24057000.0,23343000.0,27630000.0,22783000.0,25217000.0,22020000.0,21315000.0,24173000.0,20975000.0,22572000.0,26566000.0,20574000.0,26469000.0,26091000.0,28231000.0,27405000.0,23495000.0,28953000.0
974,77605000.0,146190000.0,138900000.0,87842000.0,114560000.0,102990000.0,86543000.0,126780000.0,85368000.0,155430000.0,106030000.0,116760000.0,142630000.0,87913000.0,136200000.0,131590000.0,107270000.0,154790000.0
975,20665000.0,25724000.0,28770000.0,23918000.0,21473000.0,19969000.0,25075000.0,28223000.0,22679000.0,26697000.0,23234000.0,21231000.0,25927000.0,18645000.0,23854000.0,23453000.0,24838000.0,23646000.0
976,34237000.0,33244000.0,33841000.0,35888000.0,36154000.0,32882000.0,41155000.0,42022000.0,36993000.0,30790000.0,29480000.0,23836000.0,28708000.0,33874000.0,35803000.0,34763000.0,43291000.0,34229000.0
977,13272000.0,13272000.0,13272000.0,13272000.0,13272000.0,13272000.0,13272000.0,13272000.0,13272000.0,13272000.0,13272000.0,13272000.0,13272000.0,13272000.0,13272000.0,13272000.0,13272000.0,13272000.0
978,14640000.0,12227000.0,18101000.0,15354000.0,15697000.0,15619000.0,17643000.0,21436000.0,18476000.0,17445000.0,12510000.0,11197000.0,15403000.0,17996000.0,13695000.0,18837000.0,20123000.0,18189000.0
979,6088500.0,11101000.0,8912400.0,7947200.0,8593300.0,8157400.0,7961900.0,8876000.0,9873900.0,9620200.0,8410900.0,7776200.0,7765800.0,10116000.0,8649000.0,7874200.0,11216000.0,10575000.0
980,15071000.0,19899000.0,17479000.0,16724000.0,18619000.0,16056000.0,16911000.0,23300000.0,15704000.0,16459000.0,14152000.0,14159000.0,15629000.0,16122000.0,16830000.0,16894000.0,21364000.0,16665000.0
981,29273000.0,27229000.0,31242000.0,28661000.0,31952000.0,37633000.0,33973000.0,37345000.0,37732000.0,45651000.0,30870000.0,29689000.0,32415000.0,40772000.0,30009000.0,29913000.0,39047000.0,30064000.0
982,5584700.0,7682200.0,10450000.0,8150900.0,7260400.0,5808800.0,7935100.0,7504800.0,9536500.0,8810900.0,10315000.0,7981900.0,8637800.0,7840600.0,9245900.0,12074000.0,10910000.0,9724100.0
983,17402000.0,28815000.0,36348000.0,30912000.0,27005000.0,24071000.0,26299000.0,29310000.0,46714000.0,40723000.0,21528000.0,26071000.0,25730000.0,51860000.0,32206000.0,27375000.0,42072000.0,38714000.0
984,25026000.0,26179000.0,29618000.0,29346000.0,30114000.0,24924000.0,31923000.0,40991000.0,28272000.0,35166000.0,28925000.0,24526000.0,35600000.0,30601000.0,40599000.0,35100000.0,35522000.0,37483000.0
985,34825000.0,41742000.0,48938000.0,36073000.0,39620000.0,33396000.0,37965000.0,49875000.0,38879000.0,35836000.0,33619000.0,32804000.0,39433000.0,37250000.0,40881000.0,37722000.0,44443000.0,35460000.0
986,26513000.0,28010000.0,43731000.0,36090000.0,35587000.0,19382000.0,22619000.0,39828000.0,22045000.0,48206000.0,33085000.0,34016000.0,57801000.0,38846000.0,39424000.0,28831000.0,33744000.0,43751000.0
987,54415000.0,62785000.0,81133000.0,61771000.0,70458000.0,53006000.0,62012000.0,70234000.0,58053000.0,76258000.0,75057000.0,70870000.0,75135000.0,57084000.0,66699000.0,66011000.0,63360000.0,73113000.0
988,41459000.0,55733000.0,67613000.0,51264000.0,59186000.0,37351000.0,55699000.0,54253000.0,47808000.0,59527000.0,69800000.0,63244000.0,52769000.0,49160000.0,49220000.0,56731000.0,43114000.0,60494000.0
989,45421000.0,47369000.0,57543000.0,49700000.0,55049000.0,37932000.0,49500000.0,59488000.0,45284000.0,52909000.0,49190000.0,41853000.0,49882000.0,56744000.0,55410000.0,54716000.0,53336000.0,53032000.0
990,3990400.0,1268600.0,1513300.0,8093700.0,880130.0,4940565.9,3997587.6,4217567.4,4446052.0,16759000.0,816930.0,600940.0,992460.0,4755600.0,3204338.4,2514655.2,2681400.0,2817697.7
991,133600000.0,172810000.0,228020000.0,154590000.0,183160000.0,135770000.0,144510000.0,163120000.0,131170000.0,264550000.0,246890000.0,182330000.0,229660000.0,80706000.0,104120000.0,95095000.0,87120000.0,91912000.0
992,135880000.0,174330000.0,171210000.0,143400000.0,152430000.0,91685000.0,111710000.0,122690000.0,109600000.0,105470000.0,115140000.0,114900000.0,124630000.0,102390000.0,115100000.0,124550000.0,110710000.0,130210000.0
993,77312000.0,90698000.0,106810000.0,84152000.0,98538000.0,43522000.0,55297000.0,66622000.0,52140000.0,136800000.0,123380000.0,110090000.0,135860000.0,88937000.0,98065000.0,97033000.0,101130000.0,100160000.0
994,5832000.0,8030458.0,8418039.0,7899376.0,8188358.0,7500929.0,8202208.0,8586685.0,8890700.0,8535750.0,8352669.0,7564900.0,9260300.0,8372500.0,8454475.0,8309642.0,8312793.0,8434509.0
995,77073000.0,104650000.0,128280000.0,113050000.0,111680000.0,97422000.0,108490000.0,114710000.0,114970000.0,108640000.0,116920000.0,96043000.0,111150000.0,110960000.0,106800000.0,117260000.0,115090000.0,124300000.0
996,191870000.0,194100000.0,216430000.0,200590000.0,182250000.0,148250000.0,190210000.0,217190000.0,167910000.0,190150000.0,207270000.0,162370000.0,183530000.0,178440000.0,191810000.0,192700000.0,223190000.0,213340000.0
997,15561104.0,15483000.0,11015000.0,17919000.0,12654000.0,15320180.0,13976000.0,19430000.0,15273512.0,13503000.0,12565000.0,14333038.0,9675200.0,13925528.0,11224000.0,10331000.0,12965000.0,9833800.0
998,12056000.0,14762150.0,15470010.0,14546790.0,15745000.0,13263000.0,13515000.0,16313000.0,14270000.0,14916040.0,14613000.0,16066000.0,13977000.0,15017000.0,15828000.0,15035290.0,14778630.0,14537000.0
999,39138000.0,59455000.0,54052000.0,47042000.0,54204000.0,48356000.0,58609000.0,54913000.0,57351000.0,52639000.0,39881000.0,46115000.0,60520000.0,61591000.0,56638000.0,89473000.0,74009000.0,68637000.0
1000,31265000.0,28734000.0,51324000.0,35994000.0,38805000.0,18919000.0,23190000.0,31908000.0,27588000.0,15804000.0,14316000.0,14263000.0,16263000.0,30895000.0,32915000.0,19144000.0,29670000.0,27672000.0
1001,19826000.0,19197000.0,23790440.0,24022320.0,23738380.0,26598000.0,23172000.0,24546490.0,24723020.0,24009910.0,24154860.0,22578000.0,23849990.0,31425000.0,26178920.0,26716990.0,25699000.0,28165000.0
1002,41125000.0,57123000.0,64309000.0,47598000.0,56706000.0,36477000.0,47779000.0,60064000.0,47218000.0,54240000.0,52269000.0,47917000.0,58537000.0,54051000.0,51424000.0,53112000.0,48274000.0,57292000.0
1003,100730000.0,120800000.0,138860000.0,110420000.0,126420000.0,98107000.0,93261000.0,114050000.0,119480000.0,129040000.0,114290000.0,91960000.0,120970000.0,116710000.0,115910000.0,109610000.0,129360000.0,112680000.0
1004,19643000.0,23357000.0,23953000.0,20490000.0,22520000.0,16816000.0,17733000.0,23288000.0,18163000.0,26876000.0,21140000.0,21938000.0,23152000.0,20433000.0,20401000.0,24057000.0,19235000.0,23271000.0
1005,26968000.0,32835000.0,38719000.0,32743000.0,33109000.0,25460000.0,32547000.0,33710000.0,29471000.0,36625000.0,38412000.0,29514000.0,35930000.0,35565000.0,42520000.0,35633000.0,42017000.0,34989000.0
1006,156450000.0,144220000.0,213190000.0,146820000.0,178560000.0,131310000.0,160330000.0,187080000.0,145740000.0,199050000.0,152210000.0,136240000.0,147350000.0,148400000.0,173440000.0,176640000.0,181670000.0,173520000.0
1007,71122000.0,41488000.0,46509790.0,53745000.0,60242000.0,53542900.0,50415870.0,49780530.0,50307680.0,51128730.0,50354950.0,49610000.0,51932730.0,50808060.0,47458990.0,24090000.0,47690330.0,62206000.0
1008,16893000.0,12084000.0,21899000.0,20768000.0,21391000.0,15003000.0,19235000.0,19011000.0,14566000.0,19717000.0,13201000.0,11729000.0,17292000.0,11693000.0,18098000.0,14228000.0,15934000.0,18814000.0
1009,438270000.0,471320000.0,750100000.0,567140000.0,630990000.0,377080000.0,466200000.0,666300000.0,594990000.0,619550000.0,662990000.0,485710000.0,649870000.0,551130000.0,571270000.0,557320000.0,552220000.0,628670000.0
1010,145780000.0,173150000.0,186490000.0,170730000.0,181560000.0,128140000.0,148150000.0,178690000.0,154780000.0,183010000.0,164910000.0,129660000.0,173590000.0,151390000.0,171420000.0,167780000.0,160660000.0,177170000.0
1011,74085000.0,98439000.0,110470000.0,89403000.0,99444000.0,69718000.0,84154000.0,106870000.0,81739000.0,95217000.0,87272000.0,83297000.0,97283000.0,90196000.0,107910000.0,103190000.0,106250000.0,103730000.0
1012,51239000.0,43432000.0,54941000.0,46642000.0,52610000.0,44195000.0,80214000.0,45848000.0,48562000.0,61701000.0,48816000.0,56289000.0,46930000.0,51433000.0,46601000.0,65731000.0,76684000.0,51441000.0
1013,21079000.0,21434000.0,24698000.0,20154000.0,18411000.0,13340000.0,18051000.0,22738000.0,16202000.0,28307000.0,25267000.0,18722000.0,24057000.0,21262000.0,17428000.0,27163000.0,22281000.0,19724000.0
1014,73057000.0,102790000.0,128820000.0,93343000.0,128920000.0,84443000.0,95920000.0,138980000.0,118610000.0,131560000.0,137470000.0,88933000.0,139750000.0,89789000.0,99382000.0,104840000.0,89276000.0,106240000.0
1015,24639000.0,30045000.0,33944000.0,33826000.0,33377000.0,23830000.0,28597000.0,31371000.0,35802000.0,27900000.0,37541000.0,30853000.0,32246000.0,59137000.0,45766000.0,49811000.0,43480000.0,46470000.0
1016,105330000.0,114920000.0,142160000.0,114140000.0,128960000.0,89089000.0,99939000.0,120990000.0,103160000.0,142200000.0,127680000.0,111900000.0,138180000.0,120130000.0,131620000.0,125590000.0,122210000.0,132600000.0
1017,67955000.0,89103000.0,110750000.0,78507000.0,93636000.0,66365000.0,75482000.0,110970000.0,78136000.0,77666000.0,85372000.0,64323000.0,87786000.0,83540000.0,84931000.0,84074000.0,80856000.0,98215000.0
1018,6179700.0,7280498.0,7070966.0,7978700.0,7223178.0,7772700.0,7852504.0,7169640.0,8812500.0,10743000.0,7457301.0,7409435.0,7596236.0,4284500.0,6131899.0,6346574.0,3795400.0,6223094.0
1019,349270000.0,285530000.0,464130000.0,738870000.0,274970000.0,435430000.0,470090000.0,508020000.0,438070000.0,373110000.0,498230000.0,146900000.0,412050000.0,352030000.0,339540000.0,254870000.0,349160000.0,379300000.0
1020,31867000.0,37926000.0,41459000.0,37011000.0,40373000.0,31427000.0,35882000.0,40690000.0,35207000.0,37801000.0,36565000.0,32570000.0,36617000.0,33614000.0,39240000.0,32682000.0,37345000.0,38851000.0
1021,12843000.0,12872000.0,17122000.0,19883000.0,13520000.0,11295000.0,13997000.0,13799000.0,12198000.0,11577000.0,11810000.0,11720000.0,12692000.0,11759000.0,14829000.0,15537000.0,12728000.0,12991000.0
